"eu_rnpa","economic_unit","vessel_rnpa","vessel_name","owner_rnpa","owner_name","hull_identifier","target_species","finfish","sardine","shark","shrimp","tuna","others","state","home_port","construction_year","hull_material","preservation_system","gear_type","detection_gear","vessel_type","vessel_length_m","vessel_beam_m","vessel_height_m","vessel_draft_m","vessel_gross_tonnage","captain_num","engineer_num","s_fisher_num","fisher_num","sfc_gr_kwh","engine_power_hp","engine_power_kw","imputed_engine_power","engine_power_bin_hp","design_speed_kt","brand","model","fuel_type","fleet"
"2508005382","PESCA INDUSTRIAL MAROS, SA DE CV","00018184","MANUEL","2508005382","PESCA INDUSTRIAL MAROS, SA DE CV","2503045723-7","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1980,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",23.46,6.4,3.91,0,45,1,1,4,2,220,450,335.565,FALSE,450,10.8801545575481,"CATERPILLAR","3412","Diesel","large scale"
"2508005879","PESQUERA JALILI, SA DE CV","00034827","MAZATLAN XVIII","2508005879","PESQUERA JALILI, SA DE CV","25030521236","CAMARÓN | OTRAS",0,0,0,1,0,0,"SINALOA","MAZATLAN",1980,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22.86,6.5,3.42,0,104.01,1,1,0,6,220,450,335.565,FALSE,450,10.8801545575481,"CATERPILLAR","3412","Diesel","large scale"
"2508005879","PESQUERA JALILI, SA DE CV","00034801","MAZATLAN XVI","2508005879","PESQUERA JALILI, SA DE CV","2503052323-1","CAMARÓN | OTRAS",0,0,0,1,0,0,"SINALOA","MAZATLAN",1980,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22.86,6.5,3.42,0,104.01,1,1,0,6,220,450,335.565,FALSE,450,10.8801545575481,"CATERPILLAR","3412","Diesel","large scale"
"2508005424","PESQUERA CERRO VIGIA, SA DE CV","00054940","NAYARIT I","2508005424","PESQUERA CERRO VIGIA, SA DE CV","25030644232","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1997,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",23.3,7,3.6,2.6,12,1,1,0,4,220,450,335.565,FALSE,450,10.8801545575481,"CATERPILLAR","3408","Diesel","large scale"
"2508006836","PESCA MAGUI, SA DE CV","00019448","MEMILLO IX (DON FIDEL VELAZQUEZ)","2508006836","PESCA MAGUI, SA DE CV","2503110123-8","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1970,"ACERO","CONGELACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22,6,3,0,22,1,1,0,4,220,400,298.28,FALSE,400,10.8363200018269,"CATERPILLAR","3406","Diesel","large scale"
"2607003452","GILBERTO IGNACIO SOTELO RUIZ","00025114","GILIO I (CARMELITA)","2607003452","GILBERTO IGNACIO SOTELO RUIZ","26010193237","CAMARÓN | ESCAMA",1,0,0,1,0,0,"SONORA","PUERTO PEÑASCO",1979,"ACERO","HIELO | REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",19.33,6.1,3.28,3,12,1,1,0,4,220,450,335.565,FALSE,450,10.8801545575481,"CATERPILLAR","D3412","Diesel","large scale"
"2508011489","PESQUERA YESENIA, SA DE CV","00019844","REBELDE I","2508011489","PESQUERA YESENIA, SA DE CV","2503195423-5","CAMARÓN | OTRAS",0,0,0,1,0,0,"SINALOA","MAZATLAN",1976,"ACERO","HIELO | REFRIGERACIÓN | CONGELACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",23,6.9,3.5,2.8,32,1,1,2,3,220,620,462.334,FALSE,600,11.0283934414639,"CATERPILLAR","D3412","Diesel","large scale"
"2607002660","FRANCISCO JAIME SOTO GONZALEZ","00025072","JIM JIM III","2607002660","FRANCISCO JAIME SOTO GONZALEZ","2601034223-7","CAMARÓN | ESCAMA | OTRAS",1,0,0,1,0,0,"SONORA","PUERTO PEÑASCO",1979,"ACERO","HIELO | REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",18.7,6.1,3.28,0,0,1,1,1,1,220,889,662.9273,FALSE,875,11.2604380677673,"CATERPILLAR","3412","Diesel","large scale"
"2607003312","FRANCISCO EUGENIO AMAYA ANGULO","00026757","BORRASCOSA I","2607003312","FRANCISCO EUGENIO AMAYA ANGULO","26010344233","CAMARÓN | ESCAMA",1,0,0,1,0,0,"SONORA","PUERTO PEÑASCO",1975,"ACERO","HIELO | REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",19.59,6.2,3.1,3,12.9,1,1,0,4,220,503,375.0871,FALSE,500,10.9265026200986,"CATERPILLAR","D3412","Diesel","large scale"
"2607004179","HUGO ALBERTO GONZALEZ MACIAS","00025197","GALERNA","2607004179","HUGO ALBERTO GONZALEZ MACIAS","26010424231","CAMARÓN",0,0,0,1,0,0,"SONORA","PUERTO PEÑASCO",1978,"ACERO","HIELO | REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",18.3,6.1,3.05,4,12,1,1,0,4,220,450,335.565,FALSE,450,10.8801545575481,"CATERPILLAR","D 3412","Diesel","large scale"
"2604006110","INVERSIONES BACOCHIBAMPO, S.A. DE C.V.","00039032","LUIS II","2604006110","INVERSIONES BACOCHIBAMPO, S.A. DE C.V.","26020036236","CAMARÓN",0,0,0,1,0,0,"SONORA","GUAYMAS",1981,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22.44,6.5,3.52,3,69.56,1,1,1,4,220,503,375.0871,FALSE,500,10.9265026200986,"CATERPILLAR","0","Diesel","large scale"
"2604006110","INVERSIONES BACOCHIBAMPO, S.A. DE C.V.","00038836","NAINARI","2604006110","INVERSIONES BACOCHIBAMPO, S.A. DE C.V.","26020041234","CAMARÓN | OTRAS",0,0,0,1,0,0,"SONORA","GUAYMAS",1996,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.45,6.9,3.6,3,82.57,1,1,1,4,220,503,375.0871,FALSE,500,10.9265026200986,"CATERPILLAR","3412","Diesel","large scale"
"2604011664","PESQUERA COMCO S DE RL DE CV","00021220","PESCO 2","2604011664","PESQUERA COMCO S DE RL DE CV","26020493232","CAMARÓN",0,0,0,1,0,0,"SONORA","GUAYMAS",1980,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22.86,5.99,3.68,3,20,1,1,1,4,220,430,320.651,FALSE,425,10.8626335471132,"CATERPILLAR","ILEGIBLE","Diesel","large scale"
"2604011458","PESQUERA HIPON SA DE CV","00049262","EL PONCHO","2604011458","PESQUERA HIPON SA DE CV","26020529233","CAMARÓN | ESCAMA",1,0,0,1,0,0,"SONORA","GUAYMAS",1985,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",20.46,6.66,3.74,4,18,1,1,1,3,220,603,449.6571,FALSE,600,11.0136250924574,"CATERPILLAR","CAT-353","Diesel","large scale"
"2508005382","PESCA INDUSTRIAL MAROS, SA DE CV","00037960","MAZATLAN XX","2508005382","PESCA INDUSTRIAL MAROS, SA DE CV","2503001723-6","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1980,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",23,7,3,0,45,1,1,4,2,220,450,335.565,FALSE,450,10.8801545575481,"CATERPILLAR","3412","Diesel","large scale"
"2508005366","OPERADORA MARITIMA DEL PACIFICO, SA DE CV","00034793","MAZATLAN XV","2508005366","OPERADORA MARITIMA DEL PACIFICO, SA DE CV","2503055323-3","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1980,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.94,6.04,3.5,0,20,1,1,1,3,220,450,335.565,FALSE,450,10.8801545575481,"CATERPILLAR","S/M","Diesel","large scale"
"2508005366","OPERADORA MARITIMA DEL PACIFICO, SA DE CV","00034835","MAZATLAN XIX","2508005366","OPERADORA MARITIMA DEL PACIFICO, SA DE CV","2503055423-4","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1980,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.94,6.04,3.5,0,24,1,1,1,3,220,450,335.565,FALSE,450,10.8801545575481,"CATERPILLAR","S/M","Diesel","large scale"
"2508011182","PESCA INTEGRA DE ALTA MAR, SA DE CV","00011668","SEBASTIAN III (TINTORERA II)","2508011182","PESCA INTEGRA DE ALTA MAR, SA DE CV","2503203123-7","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1977,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.9,6.1,3.6,0,93.51,1,1,0,4,220,375,279.6375,FALSE,375,10.814362686924,"CUMMINS","KT-19M","Diesel","large scale"
"2508006778","PESQUERA JUSAJELI, SA DE CV","00054882","DON AGUSTIN II","2508006778","PESQUERA JUSAJELI, SA DE CV","2503010723-6","CAMARÓN | ESCAMA",1,0,0,1,0,0,"SINALOA","MAZATLAN",1995,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",20,6,3,2.6,15,1,1,2,2,220,425,316.9225,FALSE,425,10.8582506253683,"CATERPILLAR","3408","Diesel","large scale"
"2508005523","PESCA GAGUI, SA DE CV","00055137","MEMILLO VI","2508005523","PESCA GAGUI, SA DE CV","2503022323-8","CAMARÓN | TIBURÓN | OTRAS",0,0,1,1,0,0,"SINALOA","MAZATLAN",1998,"ACERO","CONGELACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",23.5,7,3.6,0,18.8,1,1,0,4,220,455,339.2935,FALSE,450,10.8845321410207,"CATERPILLAR","3408 ID","Diesel","large scale"
"2508006240","JOSE LERMA CASTILLO","00055434","ANGELILLO","2508006240","JOSE LERMA CASTILLO","2503022423-6","CAMARÓN | OTRAS",0,0,0,1,0,0,"SINALOA","MAZATLAN",1998,"ACERO","CONGELACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",20.38,5.73,3.29,0,25,1,1,0,4,220,455,339.2935,FALSE,450,10.8845321410207,"CATERPILLAR","3408-ID","Diesel","large scale"
"2508005879","PESQUERA JALILI, SA DE CV","00054783","JAVIER GALDINO","2508005879","PESQUERA JALILI, SA DE CV","2503051723-8","CAMARÓN | TIBURÓN",0,0,1,1,0,0,"SINALOA","MAZATLAN",1996,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22,7,3.6,0,107.8,1,1,0,6,220,455,339.2935,FALSE,450,10.8845321410207,"CATERPILLAR","3408","Diesel","large scale"
"2508005523","PESCA GAGUI, SA DE CV","00054742","MEMILLO IV","2508005523","PESCA GAGUI, SA DE CV","2503057123-8","CAMARÓN | TIBURÓN | OTRAS",0,0,1,1,0,0,"SINALOA","MAZATLAN",1996,"ACERO","CONGELACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22,7,3.6,0,18,1,1,0,4,220,455,339.2935,FALSE,450,10.8845321410207,"CATERPILLAR","3408 ID","Diesel","large scale"
"2508006836","PESCA MAGUI, SA DE CV","00054734","MEMILLO III","2508006836","PESCA MAGUI, SA DE CV","2503057423-7","CAMARÓN | OTRAS",0,0,0,1,0,0,"SINALOA","MAZATLAN",1996,"ACERO","CONGELACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22,7,3.6,0,18,1,1,0,4,220,455,339.2935,FALSE,450,10.8845321410207,"CATERPILLAR","3408-ID","Diesel","large scale"
"2508006836","PESCA MAGUI, SA DE CV","00054858","MEMILLO V","2508006836","PESCA MAGUI, SA DE CV","2503057523-3","CAMARÓN | OTRAS",0,0,0,1,0,0,"SINALOA","MAZATLAN",1996,"ACERO","CONGELACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",23.5,7,3.6,0,18,1,1,0,4,220,455,339.2935,FALSE,450,10.8845321410207,"CATERPILLAR","3408-ID","Diesel","large scale"
"2508005648","PESQUERIA 15 DE SEPTIEMBRE, SA DE CV","00032722","PROPEMEX Y-7-A","2508005648","PESQUERIA 15 DE SEPTIEMBRE, SA DE CV","2503060623-8","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1974,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",19.51,6,3.56,3.56,38.4,1,1,2,3,220,410,305.737,FALSE,402,10.8450954542068,"CATERPILLAR","S/M","Diesel","large scale"
"2508007933","PESCA RODRIGO, SA DE CV","00054700","RODRIGO","2508007933","PESCA RODRIGO, SA DE CV","2503071923-2","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1996,"ACERO","HIELO | REFRIGERACIÓN | CONGELACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22,7,3.6,2.6,20,1,1,1,3,220,455,339.2935,FALSE,450,10.8845321410207,"CATERPILLAR","3408B","Diesel","large scale"
"2508006778","PESQUERA JUSAJELI, SA DE CV","00056093","DON AGUSTIN X","2508006778","PESQUERA JUSAJELI, SA DE CV","2503196423-7","CAMARÓN | TIBURÓN | OTRAS",0,0,1,1,0,0,"SINALOA","MAZATLAN",2006,"ACERO","REFRIGERACIÓN","ARRASTRE | PALANGRE","VIDEOSONDA","COMERCIAL",24.8,7,3.4,2.6,64,1,1,2,2,180,455,339.2935,FALSE,450,10.8845321410207,"CATERPILLAR","3408","Diesel","large scale"
"2808000489","RAMIRO OCHOA SANCHEZ","00065722","MONIQUE (ARANTXA I)","2808000489","RAMIRO OCHOA SANCHEZ","4022958238","CAMARÓN",0,0,0,1,0,0,"CAMPECHE","CAMPECHE",1967,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",23.5,6.74,3.41,2.4,18,1,1,0,1,220,420,313.194,FALSE,402,10.8538666359689,"CATERPILLAR","3408","Diesel","large scale"
"2808007005","PESQUERA LA MESA CENTRAL SA DE CV","00034256","NI¿O GABRIEL (PROPEMEX A-11-A)","2808007005","PESQUERA LA MESA CENTRAL SA DE CV","28043480237","CAMARÓN",0,0,0,1,0,0,"TAMAULIPAS","TAMPICO",1976,"ACERO","REFRIGERACIÓN | SALMUERA","ARRASTRE","ECOSONDA | VIDEOSONDA","COMERCIAL",22,6.3,4,3.4,15,1,1,1,1,220,425,316.9225,FALSE,425,10.8582506253683,"CUMMINS","KTM19","Diesel","large scale"
"2508005366","OPERADORA MARITIMA DEL PACIFICO, SA DE CV","00054767","VICTORIA XIV","2508005366","OPERADORA MARITIMA DEL PACIFICO, SA DE CV","2503055723-3","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1996,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22,7,3.6,0,20,1,1,1,3,220,455,339.2935,FALSE,450,10.8845321410207,"CATERPILLAR","S/M","Diesel","large scale"
"2508005366","OPERADORA MARITIMA DEL PACIFICO, SA DE CV","00054775","VICTORIA XV","2508005366","OPERADORA MARITIMA DEL PACIFICO, SA DE CV","2503056023-3","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1996,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22,7,3.6,0,20,1,1,1,3,220,455,339.2935,FALSE,450,10.8845321410207,"CATERPILLAR","S/M","Diesel","large scale"
"2508005366","OPERADORA MARITIMA DEL PACIFICO, SA DE CV","00054759","PALOMA","2508005366","OPERADORA MARITIMA DEL PACIFICO, SA DE CV","25030710236","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1996,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22,7,3.6,0,45,1,1,2,3,220,455,339.2935,FALSE,450,10.8845321410207,"CATERPILLAR","3408","Diesel","large scale"
"2508006125","PESQUERA DE LA CRUZ, SA DE CV","00055111","DOÑA TOÑITA","2508006125","PESQUERA DE LA CRUZ, SA DE CV","2503015523-5","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1998,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",23,7,4,0,79,1,1,0,6,220,455,339.2935,FALSE,450,10.8845321410207,"CATERPILLAR","D-3408","Diesel","large scale"
"2508009053","PESQUERA AXELS, SA DE CV","00021006","MARIA GUADALUPE","2508009053","PESQUERA AXELS, SA DE CV","2503179623-6","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1988,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",23.26,7.23,3.68,0,35.34,1,1,0,4,220,365,272.1805,FALSE,365,10.8055722873817,"CATERPILLAR","3408","Diesel","large scale"
"2604008322","PESQUERA CASTA, S.A. DE C.V.","00023200","RESURRECCION I","2604008322","PESQUERA CASTA, S.A. DE C.V.","2602021923-3","CAMARÓN",0,0,0,1,0,0,"SONORA","GUAYMAS",1974,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22.6,6.04,3,3,124.49,1,1,1,3,220,425,316.9225,FALSE,425,10.8582506253683,"CATERPILLAR","353","Diesel","large scale"
"0402004618","COMERCIALIZACION Y CAPTURA HERMANOS RUIZ GIL SA DE CV","00007484","GILDA III","0402004618","COMERCIALIZACION Y CAPTURA HERMANOS RUIZ GIL SA DE CV","4010437235","CAMARÓN",0,0,0,1,0,0,"CAMPECHE","CIUDAD DEL CARMEN",1974,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.94,6.09,3.96,3,45,1,1,1,1,220,425,316.9225,FALSE,425,10.8582506253683,"CUMMINS","KT 19","Diesel","large scale"
"0401002480","NEMARZA Y COMPAÑIA, S.A. DE C.V.","00069757","MARQUEZ XXIII","0401002480","NEMARZA Y COMPAÑIA, S.A. DE C.V.","4020005237","CAMARÓN",0,0,0,1,0,0,"CAMPECHE","LERMA",1998,"ACERO","REFRIGERACIÓN","CERCO","VIDEOSONDA","COMERCIAL",23.16,7.6,3.6,2.9,40,1,1,1,1,220,503,375.0871,FALSE,500,10.9265026200986,"CATERPILLAR","3401","Diesel","large scale"
"0401002480","NEMARZA Y COMPAÑIA, S.A. DE C.V.","00068700","MARQUES XIX","0401002480","NEMARZA Y COMPAÑIA, S.A. DE C.V.","4021313238","CAMARÓN",0,0,0,1,0,0,"CAMPECHE","LERMA",1986,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",23,6,4,3,23.5,1,1,1,1,220,502,374.3414,FALSE,500,10.925629238713,"CATERPILLAR","3412","Diesel","large scale"
"0401002480","NEMARZA Y COMPAÑIA, S.A. DE C.V.","00068759","MARQUES XXI","0401002480","NEMARZA Y COMPAÑIA, S.A. DE C.V.","4021314237","CAMARÓN",0,0,0,1,0,0,"CAMPECHE","LERMA",1985,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",23,6,4,3,22.5,1,1,1,1,220,470,350.479,FALSE,450,10.8976584855117,"CUMMINS","1985","Diesel","large scale"
"2508005861","PESCAMIL, SA DE CV","00055251","ZOE","2508005861","PESCAMIL, SA DE CV","2503025023-4","CAMARÓN | TIBURÓN",0,0,1,1,0,0,"SINALOA","MAZATLAN",1998,"ACERO","REFRIGERACIÓN","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL",21.9,6.5,3.7,2.7,10,1,1,0,5,220,460,343.022,FALSE,450,10.8889086568388,"CATERPILLAR","3408","Diesel","large scale"
"2508007941","PESQUERA BRICEMAR, SA DE CV","00055343","DON GUME","2508007941","PESQUERA BRICEMAR, SA DE CV","2503026223-3","CAMARÓN | OTRAS",0,0,0,1,0,0,"SINALOA","MAZATLAN",1998,"ACERO","REFRIGERACIÓN | CONGELACIÓN | SALMUERA","ARRASTRE | PESCA MULTIPLE","NINGUNO","COMERCIAL",22.1,6.65,3.79,3.1,52,0,0,0,0,220,470,350.479,FALSE,450,10.8976584855117,"CATERPILLAR","3408","Diesel","large scale"
"2607004088","PESQUERA LUNA HERMANOS SA DE CV","00025692","ROMERICK","2607004088","PESQUERA LUNA HERMANOS SA DE CV","26010321238","CAMARÓN | ESCAMA",1,0,0,1,0,0,"SONORA","PUERTO PEÑASCO",1979,"ACERO","HIELO | REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",18.35,6.4,3.45,3,12,1,1,0,4,220,520,387.764,FALSE,500,10.9413435696085,"CATERPILLAR","D3412","Diesel","large scale"
"2607002082","SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA ESCAMEROS Y CAMARONEROS DE PEÑASCO SCL","00050476","ERNESTINA I","2607002082","SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA ESCAMEROS Y CAMARONEROS DE PEÑASCO SCL","26010624239","CAMARÓN | ESCAMA",1,0,0,1,0,0,"SONORA","PUERTO PEÑASCO",1999,"ACERO","HIELO | REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",20.59,6.1,3.2,3.2,15.2,1,1,0,4,220,470,350.479,FALSE,450,10.8976584855117,"CATERPILLAR","D3408","Diesel","large scale"
"2604007514","PESQUERA JESPA SA DE CV","00020255","KARLITA","2604007514","PESQUERA JESPA SA DE CV","26020198238","CAMARÓN | OTRAS",0,0,0,1,0,0,"SONORA","GUAYMAS",1979,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.94,6.04,3.5,3,20,1,1,0,4,220,470,350.479,FALSE,450,10.8976584855117,"CUMMINS","D-350","Diesel","large scale"
"2604009171","PESQUERA SON MAR DEL PACIFICO SA DE CV","00041087","DORADO DE VILLA II","2604009171","PESQUERA SON MAR DEL PACIFICO SA DE CV","26020448239","CAMARÓN",0,0,0,1,0,0,"SONORA","GUAYMAS",1987,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22.26,6.04,3.1,3,29,1,1,0,4,220,520,387.764,FALSE,500,10.9413435696085,"CATERPILLAR","353","Diesel","large scale"
"2604008165","EMBARCACIONES GOLFO DE CALIFORNIA SA DE CV","00020719","BAHIA GUAYMAS EMPALME II","2604008165","EMBARCACIONES GOLFO DE CALIFORNIA SA DE CV","2602050123-6","CAMARÓN | OTRAS",0,0,0,1,0,0,"SONORA","GUAYMAS",1971,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22,6.2,3.6,3,20,1,1,0,4,220,470,350.479,FALSE,450,10.8976584855117,"CATERPILLAR","353","Diesel","large scale"
"2607002082","SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA ESCAMEROS Y CAMARONEROS DE PEÑASCO SCL","00050351","MISTER II","2607002082","SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA ESCAMEROS Y CAMARONEROS DE PEÑASCO SCL","26010101238","CAMARÓN | ESCAMA",1,0,0,1,0,0,"SONORA","PUERTO PEÑASCO",1998,"ACERO","HIELO | REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",20.6,6.1,3.22,3.2,15.2,1,1,0,4,220,475,354.2075,FALSE,475,10.9020317983665,"CATERPILLAR","3408","Diesel","large scale"
"2508010762","PESQUERA NAOMI, SA DE CV","00055889","MARTHA ROSA LM","2508010762","PESQUERA NAOMI, SA DE CV","2503173023-9","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",2003,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",21.5,7,3.6,0,18,1,1,0,6,220,480,357.936,FALSE,475,10.9064040435668,"CATERPILLAR","S/M","Diesel","large scale"
"2808005553","PRODUCTOS PESQUEROS DE TAMPICO SA DE CV","00009910","LA PIMIENTA (TITANIC)","2808005553","PRODUCTOS PESQUEROS DE TAMPICO SA DE CV","28042066231","CAMARÓN",0,0,0,1,0,0,"TAMAULIPAS","TAMPICO",1978,"ACERO","REFRIGERACIÓN | SALMUERA","ARRASTRE","ECOSONDA | VIDEOSONDA","COMERCIAL",21.33,6.09,3.35,2.4,17,1,1,1,1,220,480,357.936,FALSE,475,10.9064040435668,"CATERPILLAR","3408","Diesel","large scale"
"3012003673","NAVIERA Y PESQUERA EL RUISE¿OR SA DE CV","00071159","EL RUISE¿OR III (SANTA MARIA VI)","3012003673","NAVIERA Y PESQUERA EL RUISE¿OR SA DE CV","28041907236","CAMARÓN",0,0,0,1,0,0,"VERACRUZ","TUXPAN",1978,"ACERO","HIELO","ARRASTRE","VIDEOSONDA","COMERCIAL",21,6,0,4,0,1,1,0,1,220,485,361.6645,FALSE,475,10.9107752211126,"CATERPILLAR","0","Diesel","large scale"
"2808006270","MARLEN GONZALEZ ARRIAGA","00071118","MARLEN III","2808006270","MARLEN GONZALEZ ARRIAGA","28042541231","CAMARÓN",0,0,0,1,0,0,"TAMAULIPAS","TAMPICO",1976,"ACERO","CONGELACIÓN | SALMUERA","ARRASTRE","ECOSONDA | LORAN | VIDEOSONDA","COMERCIAL",20.5,6.1,3.3,2.7,15,1,1,1,2,220,365,272.1805,FALSE,365,10.8055722873817,"CATERPILLAR","3408","Diesel","large scale"
"2808004895","JESUS BELLO AGUILAR","00071092","CIMARRON","2808004895","JESUS BELLO AGUILAR","28042655239","CAMARÓN",0,0,0,1,0,0,"TAMAULIPAS","TAMPICO",1997,"ACERO","REFRIGERACIÓN | SALMUERA","ARRASTRE","ECOSONDA | LORAN | VIDEOSONDA","COMERCIAL",20.5,6.1,3.3,2.4,15,1,1,1,1,220,385,287.0945,FALSE,375,10.8231488158486,"CATERPILLAR","3408","Diesel","large scale"
"0401002480","NEMARZA Y COMPAÑIA, S.A. DE C.V.","00069328","GERARDO I","0401002480","NEMARZA Y COMPAÑIA, S.A. DE C.V.","4021316234","CAMARÓN",0,0,0,1,0,0,"CAMPECHE","LERMA",1994,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",23,8,4,2.9,0,1,1,1,1,220,500,372.85,FALSE,500,10.9238823478233,"CUMMINS","KTA19","Diesel","large scale"
"0401002613","MARINOS DEL LITORAL, S.A. DE C.V.","00069435","FRANCISCO JAVIER","0401002613","MARINOS DEL LITORAL, S.A. DE C.V.","4021318239","CAMARÓN",0,0,0,1,0,0,"CAMPECHE","LERMA",1991,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",23,6,4,2.9,22.5,1,1,1,1,220,540,402.678,FALSE,525,10.9587877089223,"CATERPILLAR","3412","Diesel","large scale"
"0401002613","MARINOS DEL LITORAL, S.A. DE C.V.","00069310","JORGE FERNANDO","0401002613","MARINOS DEL LITORAL, S.A. DE C.V.","4021322238","CAMARÓN",0,0,0,1,0,0,"CAMPECHE","LERMA",1992,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",23,6,4,3,22.5,1,1,1,1,220,500,372.85,FALSE,500,10.9238823478233,"CATERPILLAR","3412","Diesel","large scale"
"2508011240","EUROPESCA, SA DE CV","00054593","EUROPESCA I (JUREL XI)","2508011240","EUROPESCA, SA DE CV","25030289231","CAMARÓN",0,0,0,1,0,0,"SINALOA","MAZATLAN",1979,"ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL",22.48,6.56,3.66,3.22,65.37,1,1,2,3,220,599,446.6743,FALSE,575,11.0101483931493,"CUMMINS","NA","Diesel","large scale"
